external_id,domain,type,topic,difficulty,question,code,language,option_a,option_b,option_c,option_d,correct,explanation
CY-M048,cybersecurity,mcq,containers,medium,What is the risk of using a container image tagged latest in production?,,,It downloads more slowly,It cannot be scanned,It uses more disk,"The contents change without warning, so what you tested is not what you deploy",D,Pinning to a digest makes the deployed artefact reproducible and reviewable.
CY-M049,cybersecurity,mcq,supply-chain,medium,What is dependency confusion?,,,A public package with an internal package's name being installed instead,Two packages with the same version,A circular dependency,A missing lockfile,A,"If the resolver prefers the public registry, an attacker who registers your internal name gets code execution in your build."
CY-M050,cybersecurity,mcq,supply-chain,medium,Why does a lockfile improve build security?,,,"It records exact resolved versions and hashes, so an altered package fails verification",It speeds up installs only,It compresses dependencies,It removes transitive dependencies,A,Integrity hashes mean a tampered package cannot silently substitute for the reviewed one.
CY-M051,cybersecurity,scenario,supply-chain,medium,A CI pipeline has credentials that can deploy to production and runs untrusted pull request code. What is the risk?,,,A malicious PR can exfiltrate the credentials or deploy arbitrary code,Builds run more slowly,Tests become flaky,"Nothing, PRs are reviewed",A,Untrusted code must run without access to privileged secrets; review happens after the job would already have run.
CY-M052,cybersecurity,mcq,secrets,medium,What should you do first after discovering a secret was committed to a public repository?,,,Add it to gitignore,Rotate the credential immediately,Delete the commit,Make the repository private,B,"Assume it was harvested within seconds. Removing it from history matters, but only after rotation."
CY-M053,cybersecurity,mcq,secrets,medium,Why is an environment variable a better place for a secret than a config file in the repository?,,,Environment variables are encrypted,Files cannot hold secrets,It is faster to read,It is not committed to version control and can differ per environment,D,"It is an improvement, though a managed secret store with rotation and audit is better still."
CY-M054,cybersecurity,mcq,session,medium,Why should a session id be regenerated at login?,,,To improve performance,"To prevent session fixation, where the attacker pre-set the id",To make it shorter,To reset the expiry,B,"If the identifier does not change, an attacker who planted it is now inside the authenticated session."
CY-M055,cybersecurity,mcq,session,medium,Why should logout invalidate the session server-side rather than only deleting the cookie?,,,Browsers require it,A copied cookie would otherwise still be a valid session,Cookies cannot be deleted reliably,It is faster,B,"Client-side deletion is a hint, not a security boundary."
CY-M056,cybersecurity,mcq,api,medium,Why is an API key in a URL query string risky?,,,"It is recorded in server logs, proxies, browser history and Referer headers",Query strings are encrypted,It makes the URL too long,It cannot be parsed,A,"Credentials belong in headers, which are far less likely to be logged verbatim."
CY-M057,cybersecurity,mcq,api,medium,What does mass assignment vulnerability mean?,,,Uploading many files at once,Assigning many roles to a user,Bulk updating records,"Binding request fields directly to a model, letting a user set fields like isAdmin",D,Explicit allow-lists of bindable fields prevent privilege fields being set from the request body.
CY-M058,cybersecurity,scenario,api,medium,"A password reset endpoint accepts an email and sends a link, returning 'sent' only for real accounts. What is the flaw?",,,It sends too many emails,There is no flaw,It enumerates registered email addresses,It is too slow,C,"Return the same response regardless, and send the email only when the account exists."
CY-M059,cybersecurity,mcq,api,medium,Why must a password reset token be single-use and time-limited?,,,Tokens are expensive to store,Email clients truncate long links,It speeds up reset,A leaked or logged link would otherwise remain a permanent account takeover,D,"Reset links leak through forwarded mail, browser history and shared devices."
CY-M060,cybersecurity,mcq,exam-integrity,medium,Why can browser-based tab-switch detection not prove cheating in an online exam?,,,"It cannot see a second device, a person in the room, or a shared screen",It is not accurate enough,Browsers block the API,It only works on mobile,A,The signal is weak evidence of one narrow behaviour and should flag for review rather than disqualify.
CY-M061,cybersecurity,mcq,exam-integrity,medium,Why must exam answers be scored on the server rather than the client?,,,It reduces bandwidth,Anything sent to the browser can be read and modified by the candidate,Server scoring is faster,Browsers cannot compare strings,B,Correct answers in the client are visible in the network tab regardless of obfuscation.
CY-M062,cybersecurity,mcq,exam-integrity,medium,Why must an exam timer be enforced server-side?,,,Server timers are more accurate,JavaScript has no timers,It saves battery,"A client clock can be paused, altered or the page reloaded to reset it",D,Store started_at and expires_at server-side and treat the client countdown as decoration.
CY-M063,cybersecurity,mcq,privacy,medium,What is pseudonymisation?,,,Encrypting the database,Aggregating records,Replacing identifiers with tokens that can be reversed only with separate information,Deleting all personal data,C,"It reduces risk but is not anonymisation, because re-identification remains possible with the key."
CY-M064,cybersecurity,mcq,privacy,medium,Why is truly anonymising a dataset harder than removing names?,,,Encryption is required,It is not harder,Combinations of remaining attributes can uniquely identify individuals,Names are stored in multiple columns,C,"Postcode, birth date and sex alone identify a large share of a population."
CY-M065,cybersecurity,scenario,privacy,medium,Student exam data will be exported to CSV by admins. What is the appropriate control?,,,"Restrict which fields are exported, require admin authorisation, and log every export",Export everything for convenience,Encrypt the CSV filename,Allow exports only on Fridays,A,"Minimise the fields, authorise the actor, and keep a record of who took what."
CY-M066,cybersecurity,mcq,hardening,medium,What does disabling unused services on a server achieve?,,,It improves logging,It reduces the attack surface,It frees disk space,It speeds up boot only,B,Every listening service is another thing that can be vulnerable and must be patched.
CY-M067,cybersecurity,mcq,hardening,medium,Why should SSH password authentication usually be disabled in favour of keys?,,,Keys expire automatically,SSH does not support passwords,Keys are not guessable and resist brute force entirely,Passwords are slower,C,A public key server cannot be brute forced the way a password prompt can.
CY-M068,cybersecurity,mcq,wireless,medium,Why is WPA2-PSK weak in a shared environment like a campus?,,,It does not support roaming,"Everyone shares one key, so any holder can decrypt others' traffic after capturing the handshake",It uses no encryption,It is limited to 10 devices,B,Enterprise authentication gives each user distinct credentials and keys.
CY-M069,cybersecurity,mcq,wireless,medium,What is an evil twin access point?,,,A misconfigured DHCP server,A rogue access point imitating a legitimate network name to capture traffic,A duplicate router in the same rack,A backup access point,B,Devices that auto-connect to remembered names make this trivial in public spaces.
CY-M070,cybersecurity,mcq,testing,medium,What is the difference between a vulnerability scan and a penetration test?,,,They are the same,A scan is more thorough,A test only checks configuration,A scan finds known issues automatically; a test involves a human attempting real exploitation,D,Scanners find the known and the obvious; humans chain weaknesses into real impact.
CY-M071,cybersecurity,mcq,testing,medium,What is fuzzing?,,,Randomising passwords,Testing under load,Feeding malformed or random input to find crashes and unexpected behaviour,Blurring sensitive data,C,"Fuzzing finds the input the developer never imagined, which is where memory-safety bugs live."
CY-M072,cybersecurity,mcq,testing,medium,What is the value of a bug bounty programme?,,,It replaces internal security work,It guarantees no vulnerabilities,It reduces insurance costs only,"It gives external researchers a legal, rewarded route to report flaws",D,"Without one, a researcher who finds a flaw has no safe way to tell you."
CY-M073,cybersecurity,mcq,risk,medium,Why is patching a critical vulnerability on an internet-facing system usually higher priority than the same flaw internally?,,,Severity is the only factor,"Exposure and exploitability differ, so the same severity carries different risk",Internal systems cannot be exploited,Internal patches are harder,B,"Risk is severity in context, which is why blindly ranking by CVSS misallocates effort."
CY-M074,cybersecurity,mcq,risk,medium,What is a compensating control?,,,A control that costs less,A duplicate of an existing control,A control applied after an incident,An alternative measure that reduces risk when the ideal control cannot be applied,D,Legacy systems that cannot be patched still need their risk addressed by other means.
CY-M075,cybersecurity,mcq,insider,medium,Why is separation of duties useful against insider threat?,,,No single person can both initiate and approve a sensitive action,It reduces headcount,It speeds up approvals,It removes the need for logging,A,Requiring collusion raises the bar substantially for fraud and sabotage.
CY-M076,cybersecurity,mcq,insider,medium,Why should access be revoked immediately when someone leaves?,,,It saves licence cost only,Accounts expire automatically,It is a formality,Retained credentials are a common route for retaliation or accidental exposure,D,Offboarding gaps are a recurring finding in breach reports.
CY-M077,cybersecurity,code_output,python,medium,What is the security problem with this code?,import pickle\ndata = pickle.loads(request.body),python,The data must be JSON,It leaks memory,Unpickling untrusted data can execute arbitrary code,pickle cannot read bytes,C,pickle is not a safe format for untrusted input; use JSON with schema validation.
CY-M078,cybersecurity,code_output,python,medium,What is wrong with this token comparison?,if token == stored_token:\n    grant_access(),python,"String equality short-circuits, leaking timing information about the match",Tokens cannot be compared,It should use is,Nothing is wrong,A,Use a constant-time comparison such as hmac.compare_digest for secrets.
CY-M079,cybersecurity,debug,javascript,medium,Why is this random token unsuitable for a password reset?,const token = Math.random().toString(36).slice(2),javascript,It cannot be stored,Math.random is not cryptographically secure and is predictable,The token is too long,toString(36) is invalid,B,Use crypto.randomUUID or crypto.getRandomValues; Math.random's state can be recovered from outputs.
CY-M080,cybersecurity,mcq,headers,medium,What does X-Content-Type-Options nosniff prevent?,,,The browser guessing a content type and executing a file as script,Cross-origin requests,Cookie theft,Clickjacking,A,MIME sniffing can turn an uploaded text file into executable script.
CY-M081,cybersecurity,mcq,headers,medium,Why set Referrer-Policy on a site handling sensitive URLs?,,,Full URLs including tokens would otherwise leak to third-party sites,It speeds up navigation,It blocks tracking cookies,It is required for HTTPS,A,Reset links and identifiers in paths leak through the Referer header on outbound links.
CY-M082,cybersecurity,mcq,oauth,medium,What is the purpose of the state parameter in an OAuth flow?,,,Encrypting the token,Identifying the user,Selecting the scope,Preventing CSRF by tying the callback to the request that started it,D,"Without it, an attacker can inject their own authorisation code into a victim's session."
CY-M083,cybersecurity,mcq,oauth,medium,What does PKCE protect against?,,,Weak passwords,Server compromise,Interception of the authorisation code by a malicious app on the same device,Token expiry,C,The code alone is useless without the verifier held by the legitimate client.
CY-M084,cybersecurity,mcq,oauth,medium,Why must an OAuth redirect URI be matched exactly rather than by prefix?,,,A loose match lets an attacker redirect the code to a path they control,Exact matching is faster,Prefixes are not supported,It is not required,A,Open redirects and wildcard subdomains have both been used to steal authorisation codes.
CY-M085,cybersecurity,scenario,architecture,medium,An exam platform must stop one Google account taking the exam twice. Where should this be enforced?,,,localStorage in the browser,A check in the frontend router,A cookie flag,"A database unique constraint, since concurrent requests can race past an application check",D,Only the database can make the check atomic against two simultaneous requests.
CY-M086,cybersecurity,mcq,availability,medium,Why is rate limiting a security control and not only a performance one?,,,"It bounds brute force, enumeration and resource exhaustion by a single actor",It reduces bandwidth cost only,It improves cache hit rates,It is not a security control,A,"Many attacks depend on volume, and limiting volume limits them directly."
CY-M087,cybersecurity,mcq,availability,medium,What does graceful degradation mean under attack or overload?,,,Blocking all traffic,Shedding non-essential functionality to keep the core service running,Shutting down entirely,Serving cached errors,B,Deciding in advance what can be dropped keeps the critical path alive.
CY-M088,cybersecurity,mcq,identity,medium,Why is email a weak identity anchor for high-value accounts?,,,It is a strong anchor,Control of the mailbox usually allows resetting every account tied to it,Emails are slow,Addresses change often,B,The mailbox becomes a single point of compromise for everything downstream.
CY-M089,cybersecurity,mcq,identity,medium,Why should an application verify the audience claim in a received JWT?,,,A token issued for a different service would otherwise be accepted,It speeds up parsing,The audience contains the username,It is optional,A,"Checking issuer, audience and expiry is what makes a valid signature meaningful for your service."
CY-M090,cybersecurity,mcq,identity,medium,Why must a service verify a JWT's signature against a pinned algorithm?,,,Signatures are optional,Otherwise an attacker can change the algorithm header to bypass verification,It is faster,Algorithms expire,B,Trusting the token's own claim about how to verify it is the classic alg-confusion vulnerability.
CY-H001,cybersecurity,scenario,web,hard,An application escapes HTML but places user input inside an onclick attribute. Why is it still exploitable?,"<div onclick=""show('USER_INPUT')"">",html,onclick attributes are always safe,The input is too short to matter,HTML escaping covers every context,The value lands in a JavaScript context where HTML escaping does not neutralise quotes and code,D,"Escaping must match the parsing context. In a script context the payload needs JavaScript escaping, or better, no dynamic code at all."
CY-H002,cybersecurity,mcq,web,hard,Why is DOM-based XSS invisible to a server-side WAF?,,,"The payload may never reach the server, for example in a URL fragment",WAFs cannot read HTML,It only occurs on localhost,It requires authentication,A,"Everything after the # stays in the browser, so server-side inspection never sees it."
CY-H003,cybersecurity,mcq,web,hard,What makes mutation XSS possible despite sanitisation?,,,Sanitisers are always incomplete,It requires a CSP,It only affects old browsers,"The browser's HTML parser rewrites markup after sanitisation, producing executable output",D,Sanitising a string and then reinserting it can produce different markup once the parser normalises it.
CY-H004,cybersecurity,scenario,crypto,hard,A team encrypts session data with AES-CBC and no MAC. What attack does this enable?,,,Replay only,"None, CBC is authenticated",Padding oracle attacks that decrypt data using error responses,Brute force of the key,C,"Without integrity, distinguishable padding errors let an attacker decrypt byte by byte."
CY-H005,cybersecurity,mcq,crypto,hard,Why is reusing a nonce with AES-GCM catastrophic?,,,It only slows decryption,It has no effect,It breaks compression,"It leaks the authentication key and allows forgery, not just plaintext recovery",D,Nonce reuse in GCM is a total break of both confidentiality and integrity for that key.
CY-H006,cybersecurity,mcq,crypto,hard,Why does encrypting then MACing the ciphertext beat MACing the plaintext?,,,It is faster,It produces shorter output,The order does not matter,"Tampered ciphertext is rejected before decryption, avoiding attacks on the decryption path",D,Encrypt-then-MAC means the parser never processes attacker-controlled plaintext.
CY-H007,cybersecurity,scenario,authentication,hard,Login takes 400ms for existing users and 40ms for unknown ones. What does this leak?,,,Nothing,"Which email addresses are registered, via a timing side channel",The password length,The hash algorithm,B,Hash the supplied password against a dummy hash for unknown accounts so both paths cost the same.
CY-H008,cybersecurity,mcq,authentication,hard,Why does account lockout after N failures create a denial-of-service risk?,,,Lockouts consume storage,It slows the database,There is no risk,An attacker can deliberately lock out legitimate users by failing on their behalf,D,Progressive delays and risk-based challenges avoid handing attackers a lockout button.
CY-H009,cybersecurity,scenario,access-control,hard,An admin endpoint checks the role from a claim inside a client-supplied JSON body rather than the verified token. What is the flaw?,,,Roles should be numeric,"The client controls the body, so anyone can claim to be an admin",JSON cannot hold roles,The endpoint is too slow,B,"Authorisation must derive from server-verified state, never from data the caller supplies."
CY-H010,cybersecurity,mcq,access-control,hard,Why is a race condition in a redemption endpoint a security issue?,,,It only affects performance,It causes deadlocks,Races are not exploitable,Concurrent requests can each pass the check-then-act and redeem the same item twice,D,Atomic conditional updates or row locks are required; time-of-check to time-of-use is a real exploit class.
CY-H011,cybersecurity,scenario,network,hard,TLS is terminated at a load balancer and traffic to the backend is plaintext on a shared network. What is the residual risk?,,,Anyone with access to that network segment can read and modify decrypted traffic,TLS termination is always unsafe,The certificate becomes invalid,Latency increases,A,End-to-end encryption or a strictly isolated segment is needed; the perimeter is not the whole story.
CY-H012,cybersecurity,mcq,network,hard,What does certificate pinning defend against?,,,A valid certificate issued by a compromised or coerced certificate authority,Expired certificates,Weak ciphers,DNS failures,A,"Pinning narrows trust from every public CA to the specific key you expect, at the cost of rotation pain."
CY-H013,cybersecurity,mcq,network,hard,Why does HTTP request smuggling occur?,,,Connections are reused,A front-end and back-end disagree on where one request ends and the next begins,Requests are too large,Headers are encrypted,B,Conflicting Content-Length and Transfer-Encoding handling lets an attacker prepend content to another user's request.
CY-H014,cybersecurity,scenario,ssrf,hard,"An SSRF filter resolves the hostname, checks it is public, then fetches the URL. Why can this still be bypassed?",,,DNS rebinding: the name resolves differently on the second lookup during the fetch,The filter is too slow,Public IPs are always safe,Hostnames cannot be resolved twice,A,"Resolve once and connect to that pinned address, or use an egress proxy with an allow-list."
CY-H015,cybersecurity,mcq,injection,hard,Why can a NoSQL query be injectable even without SQL syntax?,,,NoSQL has no queries,JSON cannot be injected,It cannot be,Operator objects supplied as input can change the query's logic,D,Passing a parsed object where a scalar was expected lets an attacker inject comparison operators.
CY-H016,cybersecurity,mcq,injection,hard,What makes command injection through a shell particularly dangerous?,,,It only affects Windows,It requires root,It is easily detected,Shell metacharacters let an attacker run arbitrary commands as the service user,D,"Invoking programs directly with an argument array, never through a shell string, removes the class entirely."
CY-H017,cybersecurity,scenario,supply-chain,hard,A widely used package publishes a version that exfiltrates environment variables at install time. What controls would have limited the damage?,,,Antivirus on the build server,Using a newer language version,"Pinned versions with integrity hashes, and builds that run without production secrets",A firewall on the developer laptop,C,"Install scripts run arbitrary code, so both artefact integrity and secret isolation matter."
CY-H018,cybersecurity,mcq,supply-chain,hard,What is the purpose of a software bill of materials?,,,Reducing binary size,Licensing only,Speeding up builds,Knowing exactly which components you ship so you can answer 'are we affected' quickly,D,"When the next widely-exploited library flaw lands, the answer is either a query or a week of archaeology."
CY-H019,cybersecurity,mcq,cloud,hard,Why is an IAM policy with a wildcard resource on a wildcard action dangerous even in a private account?,,,Any compromise of that identity becomes full account takeover,Wildcards are slower to evaluate,It is not dangerous internally,Policies cannot use wildcards,A,Blast radius is what least privilege actually controls.
CY-H020,cybersecurity,scenario,cloud,hard,A developer's laptop is compromised and it holds a long-lived cloud key with broad rights. What limits the impact best going forward?,,,Rotating the key annually,Encrypting the key file,"Short-lived federated credentials scoped to the task, with logging and alerting",A stronger laptop password,C,"The credential's lifetime and scope determine the damage, not how it was stored."
CY-H021,cybersecurity,mcq,detection,hard,Why is detecting data exfiltration harder than detecting intrusion?,,,It happens instantly,Outbound traffic to normal destinations over normal protocols looks legitimate,Exfiltration is always encrypted,Firewalls block it automatically,B,"Attackers deliberately use the channels you cannot block, which is why baselining volume and destination matters."
CY-H022,cybersecurity,mcq,detection,hard,What is dwell time in incident response?,,,The duration of the response,The time a system is offline,The interval between scans,How long an attacker is present before being detected,D,"Long dwell time means more lateral movement, more persistence and a harder cleanup."
CY-H023,cybersecurity,scenario,incident-response,hard,After eradicating malware you restore from a backup taken two weeks ago. What must you verify first?,,,That the backup is compressed,That it is stored offsite,That it is the newest backup,"That the backup predates the initial compromise, not just the detection",D,Restoring a backup made after the intrusion reinstates the attacker's foothold.
CY-H024,cybersecurity,mcq,forensics,hard,Why does chain of custody matter for collected evidence?,,,It is only relevant to physical evidence,"Unbroken, documented handling is what makes the evidence defensible later",It speeds up analysis,It compresses the images,B,Evidence that cannot be shown to be unaltered is worth little in a dispute or prosecution.
CY-H025,cybersecurity,mcq,exam-integrity,hard,"In a randomised exam, why does drawing 15 questions from a pool of only 30 weaken integrity?",,,It has no effect,Overlap between candidates is high enough that shared answers transfer directly,Small pools are slower to query,It biases the difficulty,B,Randomisation only helps if the pool is large relative to the draw; otherwise two candidates see nearly the same paper.
CY-H026,cybersecurity,scenario,exam-integrity,hard,Two candidates in the same slot submit identical answer sequences including the same three wrong answers. What is the appropriate action?,,,Reduce both scores by half,Flag both attempts for human review rather than auto-disqualifying,Disqualify both immediately,Ignore it,B,"It is strong evidence but not proof, and an automated penalty on a statistical signal will eventually punish an innocent pair."
CY-H027,cybersecurity,mcq,exam-integrity,hard,Why is per-question response time a better cheating signal than tab-switch count?,,,Both are equally weak,Answering a hard question correctly in a few seconds is hard to explain innocently,Response time cannot be faked,Tab switches are not measurable,B,"It is still circumstantial, but it correlates with the behaviour of interest rather than with ordinary browser use."
CY-H028,cybersecurity,mcq,privacy,hard,Why is a k-anonymity guarantee insufficient against attribute disclosure?,,,It only applies to numeric data,It requires encryption,"If every record in a group shares a sensitive value, membership alone reveals it",k-anonymity prevents all disclosure,C,This is why l-diversity and t-closeness were proposed as refinements.
CY-H029,cybersecurity,mcq,privacy,hard,What does differential privacy provide that anonymisation does not?,,,Smaller datasets,Reversible masking,A mathematical bound on what any individual's presence can reveal,Faster queries,C,"It is a property of the release mechanism rather than of the data, which is why it composes across queries."
CY-H030,cybersecurity,scenario,architecture,hard,"An exam platform stores correct answers in the same API response as the questions, relying on the frontend not to show them. What is the consequence?",,,It uses more bandwidth,The frontend becomes slower,"Nothing, the UI hides them",Every candidate can read the answer key from the network tab,D,Anything sent to the client is disclosed. The correct answer must never leave the server.
CY-H031,cybersecurity,mcq,architecture,hard,Why should an idempotency key for a submission be scoped to the user as well as the operation?,,,Otherwise one user's key could replay or collide with another user's result,Keys are too long otherwise,It speeds up lookups,Scoping is unnecessary,A,An unscoped key is a shared namespace an attacker can probe or poison.
CY-H032,cybersecurity,mcq,architecture,hard,Why is client-supplied response time an unreliable input to a scoring or fairness decision?,,,Clocks are imprecise,It is measured in milliseconds,It is reliable,The client controls it and can report any value,D,"It is usable as an advisory analytics signal, but never as an input to a consequential automated decision."
CY-H033,cybersecurity,mcq,hardening,hard,Why does address space layout randomisation raise the bar for memory-corruption exploits?,,,It prevents buffer overflows,It disables the stack,The attacker cannot predict where code and data will be in memory,It encrypts memory,C,"It does not fix the bug; it makes reliable exploitation much harder, which is defence in depth."
CY-H034,cybersecurity,mcq,hardening,hard,What does a non-executable stack prevent?,,,Race conditions,Directly running injected shellcode placed on the stack,All buffer overflows,Format string bugs,B,It pushed attackers toward return-oriented programming rather than eliminating exploitation.
CY-H035,cybersecurity,mcq,memory,hard,Why is a use-after-free bug exploitable?,,,It only leaks memory,It is a compile-time error,Freed memory can be reallocated with attacker-controlled data that the stale pointer then uses,It always crashes safely,C,Controlling the contents behind a dangling pointer often yields control of execution.
CY-H036,cybersecurity,mcq,memory,hard,Why do memory-safe languages eliminate a large class of vulnerabilities?,,,They prevent logic flaws too,"Bounds and lifetime are enforced, so overflow and use-after-free cannot occur in safe code",They are faster,They have no dependencies,B,"They remove the memory-safety class entirely, which historically is a large share of critical CVEs. Logic and authorisation flaws remain."
CY-H037,cybersecurity,scenario,risk,hard,"A critical CVE affects a library you use, but only in a code path you never call. How should you prioritise it?",,,"Lower than an exploitable flaw, while still tracking and patching it in due course",Identical to any other critical,Ignore it permanently,Patch immediately regardless of anything else,A,Reachability analysis is what turns a vulnerability list into a risk-ordered work queue.
CY-H038,cybersecurity,mcq,risk,hard,Why can a single low-severity finding become critical in combination with others?,,,Combination reduces risk,"Attackers chain weaknesses, and the chain's impact exceeds any individual link",Severity scores are always wrong,Low findings are never relevant,B,An information leak plus a weak check plus a misconfiguration is a common real-world chain.
CY-H039,cybersecurity,mcq,governance,hard,Why is a security policy that nobody can realistically follow worse than a weaker one that is followed?,,,"People route around it, and you lose visibility into what is actually happening",Policies are never followed,It costs more to write,It is better,A,Shadow processes appear precisely where the sanctioned path is unusable.
CY-H040,cybersecurity,mcq,governance,hard,Why should a security review happen at design time rather than only before release?,,,It makes no difference,Architectural flaws found late are expensive or impossible to fix without a rewrite,Reviews are faster early,Late reviews are not allowed,B,"A missing trust boundary is a design problem, and no amount of late testing turns it into a small fix."
